HACKATHON> show-unicode-characters :all

ARROWS

2190 : ←   #\LEFTWARDS_ARROW
25B3 : △   #\WHITE_UP-POINTING_TRIANGLE
25B4 : ▴   #\BLACK_UP-POINTING_SMALL_TRIANGLE
25B5 : ▵   #\WHITE_UP-POINTING_SMALL_TRIANGLE
25B6 : ▶   #\BLACK_RIGHT-POINTING_TRIANGLE
25B7 : ▷   #\WHITE_RIGHT-POINTING_TRIANGLE
25B8 : ▸   #\BLACK_RIGHT-POINTING_SMALL_TRIANGLE
25B9 : ▹   #\WHITE_RIGHT-POINTING_SMALL_TRIANGLE
25BA : ►   #\BLACK_RIGHT-POINTING_POINTER
25BB : ▻   #\WHITE_RIGHT-POINTING_POINTER
25BC : ▼   #\BLACK_DOWN-POINTING_TRIANGLE
25BD : ▽   #\WHITE_DOWN-POINTING_TRIANGLE
25BE : ▾   #\BLACK_DOWN-POINTING_SMALL_TRIANGLE
25BF : ▿   #\WHITE_DOWN-POINTING_SMALL_TRIANGLE
25C0 : ◀   #\BLACK_LEFT-POINTING_TRIANGLE
25C1 : ◁   #\WHITE_LEFT-POINTING_TRIANGLE
25C2 : ◂   #\BLACK_LEFT-POINTING_SMALL_TRIANGLE
25C3 : ◃   #\WHITE_LEFT-POINTING_SMALL_TRIANGLE
25C4 : ◄   #\BLACK_LEFT-POINTING_POINTER
25C5 : ◅   #\WHITE_LEFT-POINTING_POINTER
25C6 : ◆   #\BLACK_DIAMOND
25C7 : ◇   #\WHITE_DIAMOND
25C8 : ◈   #\WHITE_DIAMOND_CONTAINING_BLACK_SMALL_DIAMOND
25C9 : ◉   #\FISHEYE
25CA : ◊   #\LOZENGE
25CB : ○   #\WHITE_CIRCLE
25CC : ◌   #\DOTTED_CIRCLE
25CD : ◍   #\CIRCLE_WITH_VERTICAL_FILL
25CE : ◎   #\BULLSEYE
25CF : ●   #\BLACK_CIRCLE
25D0 : ◐   #\CIRCLE_WITH_LEFT_HALF_BLACK
25D1 : ◑   #\CIRCLE_WITH_RIGHT_HALF_BLACK
25D2 : ◒   #\CIRCLE_WITH_LOWER_HALF_BLACK
25D3 : ◓   #\CIRCLE_WITH_UPPER_HALF_BLACK
25D4 : ◔   #\CIRCLE_WITH_UPPER_RIGHT_QUADRANT_BLACK
25D5 : ◕   #\CIRCLE_WITH_ALL_BUT_UPPER_LEFT_QUADRANT_BLACK
25D6 : ◖   #\LEFT_HALF_BLACK_CIRCLE
25D7 : ◗   #\RIGHT_HALF_BLACK_CIRCLE
25D8 : ◘   #\INVERSE_BULLET
25D9 : ◙   #\INVERSE_WHITE_CIRCLE
25DA : ◚   #\UPPER_HALF_INVERSE_WHITE_CIRCLE
25DB : ◛   #\LOWER_HALF_INVERSE_WHITE_CIRCLE
25DC : ◜   #\UPPER_LEFT_QUADRANT_CIRCULAR_ARC
25DD : ◝   #\UPPER_RIGHT_QUADRANT_CIRCULAR_ARC
25DE : ◞   #\LOWER_RIGHT_QUADRANT_CIRCULAR_ARC
25DF : ◟   #\LOWER_LEFT_QUADRANT_CIRCULAR_ARC
25E0 : ◠   #\UPPER_HALF_CIRCLE
25E1 : ◡   #\LOWER_HALF_CIRCLE
25E2 : ◢   #\BLACK_LOWER_RIGHT_TRIANGLE
25E3 : ◣   #\BLACK_LOWER_LEFT_TRIANGLE
25E4 : ◤   #\BLACK_UPPER_LEFT_TRIANGLE
25E5 : ◥   #\BLACK_UPPER_RIGHT_TRIANGLE
25E6 : ◦   #\WHITE_BULLET
25E7 : ◧   #\SQUARE_WITH_LEFT_HALF_BLACK
25E8 : ◨   #\SQUARE_WITH_RIGHT_HALF_BLACK
25E9 : ◩   #\SQUARE_WITH_UPPER_LEFT_DIAGONAL_HALF_BLACK
25EA : ◪   #\SQUARE_WITH_LOWER_RIGHT_DIAGONAL_HALF_BLACK
25EB : ◫   #\WHITE_SQUARE_WITH_VERTICAL_BISECTING_LINE
25EC : ◬   #\WHITE_UP-POINTING_TRIANGLE_WITH_DOT
25ED : ◭   #\UP-POINTING_TRIANGLE_WITH_LEFT_HALF_BLACK
25EE : ◮   #\UP-POINTING_TRIANGLE_WITH_RIGHT_HALF_BLACK
25EF : ◯   #\LARGE_CIRCLE
25F0 : ◰   #\WHITE_SQUARE_WITH_UPPER_LEFT_QUADRANT
25F1 : ◱   #\WHITE_SQUARE_WITH_LOWER_LEFT_QUADRANT
25F2 : ◲   #\WHITE_SQUARE_WITH_LOWER_RIGHT_QUADRANT
25F3 : ◳   #\WHITE_SQUARE_WITH_UPPER_RIGHT_QUADRANT
25F4 : ◴   #\WHITE_CIRCLE_WITH_UPPER_LEFT_QUADRANT
25F5 : ◵   #\WHITE_CIRCLE_WITH_LOWER_LEFT_QUADRANT
25F6 : ◶   #\WHITE_CIRCLE_WITH_LOWER_RIGHT_QUADRANT
25F7 : ◷   #\WHITE_CIRCLE_WITH_UPPER_RIGHT_QUADRANT
25F8 : ◸   #\UPPER_LEFT_TRIANGLE
25F9 : ◹   #\UPPER_RIGHT_TRIANGLE
25FA : ◺   #\LOWER_LEFT_TRIANGLE
25FB : ◻   #\WHITE_MEDIUM_SQUARE
25FC : ◼   #\BLACK_MEDIUM_SQUARE
25FD : ◽   #\WHITE_MEDIUM_SMALL_SQUARE
25FE : ◾   #\BLACK_MEDIUM_SMALL_SQUARE
25FF : ◿   #\LOWER_RIGHT_TRIANGLE

MISCELLANEOUS-SYMBOLS

2600 : ☀   #\BLACK_SUN_WITH_RAYS
2601 : ☁   #\CLOUD
2602 : ☂   #\UMBRELLA
2603 : ☃   #\SNOWMAN
2604 : ☄   #\COMET
2605 : ★   #\BLACK_STAR
2606 : ☆   #\WHITE_STAR
2607 : ☇   #\LIGHTNING
2608 : ☈   #\THUNDERSTORM
2609 : ☉   #\SUN
260A : ☊   #\ASCENDING_NODE
260B : ☋   #\DESCENDING_NODE
260C : ☌   #\CONJUNCTION
260D : ☍   #\OPPOSITION
260E : ☎   #\BLACK_TELEPHONE
260F : ☏   #\WHITE_TELEPHONE
2610 : ☐   #\BALLOT_BOX
2611 : ☑   #\BALLOT_BOX_WITH_CHECK
2612 : ☒   #\BALLOT_BOX_WITH_X
2613 : ☓   #\SALTIRE
2614 : ☔   #\UMBRELLA_WITH_RAIN_DROPS
2615 : ☕   #\HOT_BEVERAGE
2616 : ☖   #\WHITE_SHOGI_PIECE
2617 : ☗   #\BLACK_SHOGI_PIECE
2618 : ☘   #\SHAMROCK
2619 : ☙   #\REVERSED_ROTATED_FLORAL_HEART_BULLET
261A : ☚   #\BLACK_LEFT_POINTING_INDEX
261B : ☛   #\BLACK_RIGHT_POINTING_INDEX
261C : ☜   #\WHITE_LEFT_POINTING_INDEX
261D : ☝   #\WHITE_UP_POINTING_INDEX
261E : ☞   #\WHITE_RIGHT_POINTING_INDEX
261F : ☟   #\WHITE_DOWN_POINTING_INDEX
2620 : ☠   #\SKULL_AND_CROSSBONES
2621 : ☡   #\CAUTION_SIGN
2622 : ☢   #\RADIOACTIVE_SIGN
2623 : ☣   #\BIOHAZARD_SIGN
2624 : ☤   #\CADUCEUS
2625 : ☥   #\ANKH
2626 : ☦   #\ORTHODOX_CROSS
2627 : ☧   #\CHI_RHO
2628 : ☨   #\CROSS_OF_LORRAINE
2629 : ☩   #\CROSS_OF_JERUSALEM
262A : ☪   #\STAR_AND_CRESCENT
262B : ☫   #\FARSI_SYMBOL
262C : ☬   #\ADI_SHAKTI
262D : ☭   #\HAMMER_AND_SICKLE
262E : ☮   #\PEACE_SYMBOL
262F : ☯   #\YIN_YANG
2630 : ☰   #\TRIGRAM_FOR_HEAVEN
2631 : ☱   #\TRIGRAM_FOR_LAKE
2632 : ☲   #\TRIGRAM_FOR_FIRE
2633 : ☳   #\TRIGRAM_FOR_THUNDER
2634 : ☴   #\TRIGRAM_FOR_WIND
2635 : ☵   #\TRIGRAM_FOR_WATER
2636 : ☶   #\TRIGRAM_FOR_MOUNTAIN
2637 : ☷   #\TRIGRAM_FOR_EARTH
2638 : ☸   #\WHEEL_OF_DHARMA
2639 : ☹   #\WHITE_FROWNING_FACE
263A : ☺   #\WHITE_SMILING_FACE
263B : ☻   #\BLACK_SMILING_FACE
263C : ☼   #\WHITE_SUN_WITH_RAYS
263D : ☽   #\FIRST_QUARTER_MOON
263E : ☾   #\LAST_QUARTER_MOON
263F : ☿   #\MERCURY
2640 : ♀   #\FEMALE_SIGN
2641 : ♁   #\EARTH
2642 : ♂   #\MALE_SIGN
2643 : ♃   #\JUPITER
2644 : ♄   #\SATURN
2645 : ♅   #\URANUS
2646 : ♆   #\NEPTUNE
2647 : ♇   #\PLUTO
2648 : ♈   #\ARIES
2649 : ♉   #\TAURUS
264A : ♊   #\GEMINI
264B : ♋   #\CANCER
264C : ♌   #\LEO
264D : ♍   #\VIRGO
264E : ♎   #\LIBRA
264F : ♏   #\SCORPIUS
2650 : ♐   #\SAGITTARIUS
2651 : ♑   #\CAPRICORN
2652 : ♒   #\AQUARIUS
2653 : ♓   #\PISCES
2654 : ♔   #\WHITE_CHESS_KING
2655 : ♕   #\WHITE_CHESS_QUEEN
2656 : ♖   #\WHITE_CHESS_ROOK
2657 : ♗   #\WHITE_CHESS_BISHOP
2658 : ♘   #\WHITE_CHESS_KNIGHT
2659 : ♙   #\WHITE_CHESS_PAWN
265A : ♚   #\BLACK_CHESS_KING
265B : ♛   #\BLACK_CHESS_QUEEN
265C : ♜   #\BLACK_CHESS_ROOK
265D : ♝   #\BLACK_CHESS_BISHOP
265E : ♞   #\BLACK_CHESS_KNIGHT
265F : ♟   #\BLACK_CHESS_PAWN
2660 : ♠   #\BLACK_SPADE_SUIT
2661 : ♡   #\WHITE_HEART_SUIT
2662 : ♢   #\WHITE_DIAMOND_SUIT
2663 : ♣   #\BLACK_CLUB_SUIT
2664 : ♤   #\WHITE_SPADE_SUIT
2665 : ♥   #\BLACK_HEART_SUIT
2666 : ♦   #\BLACK_DIAMOND_SUIT
2667 : ♧   #\WHITE_CLUB_SUIT
2668 : ♨   #\HOT_SPRINGS
2669 : ♩   #\QUARTER_NOTE
266A : ♪   #\EIGHTH_NOTE
266B : ♫   #\BEAMED_EIGHTH_NOTES
266C : ♬   #\BEAMED_SIXTEENTH_NOTES
266D : ♭   #\MUSIC_FLAT_SIGN
266E : ♮   #\MUSIC_NATURAL_SIGN
266F : ♯   #\MUSIC_SHARP_SIGN
2670 : ♰   #\WEST_SYRIAC_CROSS
2671 : ♱   #\EAST_SYRIAC_CROSS
2672 : ♲   #\UNIVERSAL_RECYCLING_SYMBOL
2673 : ♳   #\RECYCLING_SYMBOL_FOR_TYPE-1_PLASTICS
2674 : ♴   #\RECYCLING_SYMBOL_FOR_TYPE-2_PLASTICS
2675 : ♵   #\RECYCLING_SYMBOL_FOR_TYPE-3_PLASTICS
2676 : ♶   #\RECYCLING_SYMBOL_FOR_TYPE-4_PLASTICS
2677 : ♷   #\RECYCLING_SYMBOL_FOR_TYPE-5_PLASTICS
2678 : ♸   #\RECYCLING_SYMBOL_FOR_TYPE-6_PLASTICS
2679 : ♹   #\RECYCLING_SYMBOL_FOR_TYPE-7_PLASTICS
267A : ♺   #\RECYCLING_SYMBOL_FOR_GENERIC_MATERIALS
267B : ♻   #\BLACK_UNIVERSAL_RECYCLING_SYMBOL
267C : ♼   #\RECYCLED_PAPER_SYMBOL
267D : ♽   #\PARTIALLY-RECYCLED_PAPER_SYMBOL
267E : ♾   #\PERMANENT_PAPER_SIGN
267F : ♿   #\WHEELCHAIR_SYMBOL
2680 : ⚀   #\DIE_FACE-1
2681 : ⚁   #\DIE_FACE-2
2682 : ⚂   #\DIE_FACE-3
2683 : ⚃   #\DIE_FACE-4
2684 : ⚄   #\DIE_FACE-5
2685 : ⚅   #\DIE_FACE-6
2686 : ⚆   #\WHITE_CIRCLE_WITH_DOT_RIGHT
2687 : ⚇   #\WHITE_CIRCLE_WITH_TWO_DOTS
2688 : ⚈   #\BLACK_CIRCLE_WITH_WHITE_DOT_RIGHT
2689 : ⚉   #\BLACK_CIRCLE_WITH_TWO_WHITE_DOTS
268A : ⚊   #\MONOGRAM_FOR_YANG
268B : ⚋   #\MONOGRAM_FOR_YIN
268C : ⚌   #\DIGRAM_FOR_GREATER_YANG
268D : ⚍   #\DIGRAM_FOR_LESSER_YIN
268E : ⚎   #\DIGRAM_FOR_LESSER_YANG
268F : ⚏   #\DIGRAM_FOR_GREATER_YIN
2690 : ⚐   #\WHITE_FLAG
2691 : ⚑   #\BLACK_FLAG
2692 : ⚒   #\HAMMER_AND_PICK
2693 : ⚓   #\ANCHOR
2694 : ⚔   #\CROSSED_SWORDS
2695 : ⚕   #\STAFF_OF_AESCULAPIUS
2696 : ⚖   #\SCALES
2697 : ⚗   #\ALEMBIC
2698 : ⚘   #\FLOWER
2699 : ⚙   #\GEAR
269A : ⚚   #\STAFF_OF_HERMES
269B : ⚛   #\ATOM_SYMBOL
269C : ⚜   #\FLEUR-DE-LIS
269D : ⚝   #\OUTLINED_WHITE_STAR
269E : ⚞   #\THREE_LINES_CONVERGING_RIGHT
269F : ⚟   #\THREE_LINES_CONVERGING_LEFT
26A0 : ⚠   #\WARNING_SIGN
26A1 : ⚡   #\HIGH_VOLTAGE_SIGN
26A2 : ⚢   #\DOUBLED_FEMALE_SIGN
26A3 : ⚣   #\DOUBLED_MALE_SIGN
26A4 : ⚤   #\INTERLOCKED_FEMALE_AND_MALE_SIGN
26A5 : ⚥   #\MALE_AND_FEMALE_SIGN
26A6 : ⚦   #\MALE_WITH_STROKE_SIGN
26A7 : ⚧   #\MALE_WITH_STROKE_AND_MALE_AND_FEMALE_SIGN
26A8 : ⚨   #\VERTICAL_MALE_WITH_STROKE_SIGN
26A9 : ⚩   #\HORIZONTAL_MALE_WITH_STROKE_SIGN
26AA : ⚪   #\MEDIUM_WHITE_CIRCLE
26AB : ⚫   #\MEDIUM_BLACK_CIRCLE
26AC : ⚬   #\MEDIUM_SMALL_WHITE_CIRCLE
26AD : ⚭   #\MARRIAGE_SYMBOL
26AE : ⚮   #\DIVORCE_SYMBOL
26AF : ⚯   #\UNMARRIED_PARTNERSHIP_SYMBOL
26B0 : ⚰   #\COFFIN
26B1 : ⚱   #\FUNERAL_URN
26B2 : ⚲   #\NEUTER
26B3 : ⚳   #\CERES
26B4 : ⚴   #\PALLAS
26B5 : ⚵   #\JUNO
26B6 : ⚶   #\VESTA
26B7 : ⚷   #\CHIRON
26B8 : ⚸   #\BLACK_MOON_LILITH
26B9 : ⚹   #\SEXTILE
26BA : ⚺   #\SEMISEXTILE
26BB : ⚻   #\QUINCUNX
26BC : ⚼   #\SESQUIQUADRATE
26BD : ⚽   #\SOCCER_BALL
26BE : ⚾   #\BASEBALL
26BF : ⚿   #\SQUARED_KEY
26C0 : ⛀   #\WHITE_DRAUGHTS_MAN
26C1 : ⛁   #\WHITE_DRAUGHTS_KING
26C2 : ⛂   #\BLACK_DRAUGHTS_MAN
26C3 : ⛃   #\BLACK_DRAUGHTS_KING
26C4 : ⛄   #\SNOWMAN_WITHOUT_SNOW
26C5 : ⛅   #\SUN_BEHIND_CLOUD
26C6 : ⛆   #\RAIN
26C7 : ⛇   #\BLACK_SNOWMAN
26C8 : ⛈   #\THUNDER_CLOUD_AND_RAIN
26C9 : ⛉   #\TURNED_WHITE_SHOGI_PIECE
26CA : ⛊   #\TURNED_BLACK_SHOGI_PIECE
26CB : ⛋   #\WHITE_DIAMOND_IN_SQUARE
26CC : ⛌   #\CROSSING_LANES
26CD : ⛍   #\DISABLED_CAR
26CE : ⛎   #\OPHIUCHUS
26CF : ⛏   #\PICK
26D0 : ⛐   #\CAR_SLIDING
26D1 : ⛑   #\HELMET_WITH_WHITE_CROSS
26D2 : ⛒   #\CIRCLED_CROSSING_LANES
26D3 : ⛓   #\CHAINS
26D4 : ⛔   #\NO_ENTRY
26D5 : ⛕   #\ALTERNATE_ONE-WAY_LEFT_WAY_TRAFFIC
26D6 : ⛖   #\BLACK_TWO-WAY_LEFT_WAY_TRAFFIC
26D7 : ⛗   #\WHITE_TWO-WAY_LEFT_WAY_TRAFFIC
26D8 : ⛘   #\BLACK_LEFT_LANE_MERGE
26D9 : ⛙   #\WHITE_LEFT_LANE_MERGE
26DA : ⛚   #\DRIVE_SLOW_SIGN
26DB : ⛛   #\HEAVY_WHITE_DOWN-POINTING_TRIANGLE
26DC : ⛜   #\LEFT_CLOSED_ENTRY
26DD : ⛝   #\SQUARED_SALTIRE
26DE : ⛞   #\FALLING_DIAGONAL_IN_WHITE_CIRCLE_IN_BLACK_SQUARE
26DF : ⛟   #\BLACK_TRUCK
26E0 : ⛠   #\RESTRICTED_LEFT_ENTRY-1
26E1 : ⛡   #\RESTRICTED_LEFT_ENTRY-2
26E2 : ⛢   #\ASTRONOMICAL_SYMBOL_FOR_URANUS
26E3 : ⛣   #\HEAVY_CIRCLE_WITH_STROKE_AND_TWO_DOTS_ABOVE
26E4 : ⛤   #\PENTAGRAM
26E5 : ⛥   #\RIGHT-HANDED_INTERLACED_PENTAGRAM
26E6 : ⛦   #\LEFT-HANDED_INTERLACED_PENTAGRAM
26E7 : ⛧   #\INVERTED_PENTAGRAM
26E8 : ⛨   #\BLACK_CROSS_ON_SHIELD
26E9 : ⛩   #\SHINTO_SHRINE
26EA : ⛪   #\CHURCH
26EB : ⛫   #\CASTLE
26EC : ⛬   #\HISTORIC_SITE
26ED : ⛭   #\GEAR_WITHOUT_HUB
26EE : ⛮   #\GEAR_WITH_HANDLES
26EF : ⛯   #\MAP_SYMBOL_FOR_LIGHTHOUSE
26F0 : ⛰   #\MOUNTAIN
26F1 : ⛱   #\UMBRELLA_ON_GROUND
26F2 : ⛲   #\FOUNTAIN
26F3 : ⛳   #\FLAG_IN_HOLE
26F4 : ⛴   #\FERRY
26F5 : ⛵   #\SAILBOAT
26F6 : ⛶   #\SQUARE_FOUR_CORNERS
26F7 : ⛷   #\SKIER
26F8 : ⛸   #\ICE_SKATE
26F9 : ⛹   #\PERSON_WITH_BALL
26FA : ⛺   #\TENT
26FB : ⛻   #\JAPANESE_BANK_SYMBOL
26FC : ⛼   #\HEADSTONE_GRAVEYARD_SYMBOL
26FD : ⛽   #\FUEL_PUMP
26FE : ⛾   #\CUP_ON_BLACK_SQUARE
26FF : ⛿   #\WHITE_FLAG_WITH_HORIZONTAL_MIDDLE_BLACK_STRIPE

MISCELLANEOUS-TECHNICAL

2300 : ⌀   #\DIAMETER_SIGN
2301 : ⌁   #\ELECTRIC_ARROW
2302 : ⌂   #\HOUSE
2303 : ⌃   #\UP_ARROWHEAD
2304 : ⌄   #\DOWN_ARROWHEAD
2305 : ⌅   #\PROJECTIVE
2306 : ⌆   #\PERSPECTIVE
2307 : ⌇   #\WAVY_LINE
2308 : ⌈   #\LEFT_CEILING
2309 : ⌉   #\RIGHT_CEILING
230A : ⌊   #\LEFT_FLOOR
230B : ⌋   #\RIGHT_FLOOR
230C : ⌌   #\BOTTOM_RIGHT_CROP
230D : ⌍   #\BOTTOM_LEFT_CROP
230E : ⌎   #\TOP_RIGHT_CROP
230F : ⌏   #\TOP_LEFT_CROP
2310 : ⌐   #\REVERSED_NOT_SIGN
2311 : ⌑   #\SQUARE_LOZENGE
2312 : ⌒   #\ARC
2313 : ⌓   #\SEGMENT
2314 : ⌔   #\SECTOR
2315 : ⌕   #\TELEPHONE_RECORDER
2316 : ⌖   #\POSITION_INDICATOR
2317 : ⌗   #\VIEWDATA_SQUARE
2318 : ⌘   #\PLACE_OF_INTEREST_SIGN
2319 : ⌙   #\TURNED_NOT_SIGN
231A : ⌚   #\WATCH
231B : ⌛   #\HOURGLASS
231C : ⌜   #\TOP_LEFT_CORNER
231D : ⌝   #\TOP_RIGHT_CORNER
231E : ⌞   #\BOTTOM_LEFT_CORNER
231F : ⌟   #\BOTTOM_RIGHT_CORNER
2320 : ⌠   #\TOP_HALF_INTEGRAL
2321 : ⌡   #\BOTTOM_HALF_INTEGRAL
2322 : ⌢   #\FROWN
2323 : ⌣   #\SMILE
2324 : ⌤   #\UP_ARROWHEAD_BETWEEN_TWO_HORIZONTAL_BARS
2325 : ⌥   #\OPTION_KEY
2326 : ⌦   #\ERASE_TO_THE_RIGHT
2327 : ⌧   #\X_IN_A_RECTANGLE_BOX
2328 : ⌨   #\KEYBOARD
2329 : 〈   #\LEFT-POINTING_ANGLE_BRACKET
232A : 〉   #\RIGHT-POINTING_ANGLE_BRACKET
232B : ⌫   #\ERASE_TO_THE_LEFT
232C : ⌬   #\BENZENE_RING
232D : ⌭   #\CYLINDRICITY
232E : ⌮   #\ALL_AROUND-PROFILE
232F : ⌯   #\SYMMETRY
2330 : ⌰   #\TOTAL_RUNOUT
2331 : ⌱   #\DIMENSION_ORIGIN
2332 : ⌲   #\CONICAL_TAPER
2333 : ⌳   #\SLOPE
2334 : ⌴   #\COUNTERBORE
2335 : ⌵   #\COUNTERSINK
2336 : ⌶   #\APL_FUNCTIONAL_SYMBOL_I-BEAM
2337 : ⌷   #\APL_FUNCTIONAL_SYMBOL_SQUISH_QUAD
2338 : ⌸   #\APL_FUNCTIONAL_SYMBOL_QUAD_EQUAL
2339 : ⌹   #\APL_FUNCTIONAL_SYMBOL_QUAD_DIVIDE
233A : ⌺   #\APL_FUNCTIONAL_SYMBOL_QUAD_DIAMOND
233B : ⌻   #\APL_FUNCTIONAL_SYMBOL_QUAD_JOT
233C : ⌼   #\APL_FUNCTIONAL_SYMBOL_QUAD_CIRCLE
233D : ⌽   #\APL_FUNCTIONAL_SYMBOL_CIRCLE_STILE
233E : ⌾   #\APL_FUNCTIONAL_SYMBOL_CIRCLE_JOT
233F : ⌿   #\APL_FUNCTIONAL_SYMBOL_SLASH_BAR
2340 : ⍀   #\APL_FUNCTIONAL_SYMBOL_BACKSLASH_BAR
2341 : ⍁   #\APL_FUNCTIONAL_SYMBOL_QUAD_SLASH
2342 : ⍂   #\APL_FUNCTIONAL_SYMBOL_QUAD_BACKSLASH
2343 : ⍃   #\APL_FUNCTIONAL_SYMBOL_QUAD_LESS-THAN
2344 : ⍄   #\APL_FUNCTIONAL_SYMBOL_QUAD_GREATER-THAN
2345 : ⍅   #\APL_FUNCTIONAL_SYMBOL_LEFTWARDS_VANE
2346 : ⍆   #\APL_FUNCTIONAL_SYMBOL_RIGHTWARDS_VANE
2347 : ⍇   #\APL_FUNCTIONAL_SYMBOL_QUAD_LEFTWARDS_ARROW
2348 : ⍈   #\APL_FUNCTIONAL_SYMBOL_QUAD_RIGHTWARDS_ARROW
2349 : ⍉   #\APL_FUNCTIONAL_SYMBOL_CIRCLE_BACKSLASH
234A : ⍊   #\APL_FUNCTIONAL_SYMBOL_DOWN_TACK_UNDERBAR
234B : ⍋   #\APL_FUNCTIONAL_SYMBOL_DELTA_STILE
234C : ⍌   #\APL_FUNCTIONAL_SYMBOL_QUAD_DOWN_CARET
234D : ⍍   #\APL_FUNCTIONAL_SYMBOL_QUAD_DELTA
234E : ⍎   #\APL_FUNCTIONAL_SYMBOL_DOWN_TACK_JOT
234F : ⍏   #\APL_FUNCTIONAL_SYMBOL_UPWARDS_VANE
2350 : ⍐   #\APL_FUNCTIONAL_SYMBOL_QUAD_UPWARDS_ARROW
2351 : ⍑   #\APL_FUNCTIONAL_SYMBOL_UP_TACK_OVERBAR
2352 : ⍒   #\APL_FUNCTIONAL_SYMBOL_DEL_STILE
2353 : ⍓   #\APL_FUNCTIONAL_SYMBOL_QUAD_UP_CARET
2354 : ⍔   #\APL_FUNCTIONAL_SYMBOL_QUAD_DEL
2355 : ⍕   #\APL_FUNCTIONAL_SYMBOL_UP_TACK_JOT
2356 : ⍖   #\APL_FUNCTIONAL_SYMBOL_DOWNWARDS_VANE
2357 : ⍗   #\APL_FUNCTIONAL_SYMBOL_QUAD_DOWNWARDS_ARROW
2358 : ⍘   #\APL_FUNCTIONAL_SYMBOL_QUOTE_UNDERBAR
2359 : ⍙   #\APL_FUNCTIONAL_SYMBOL_DELTA_UNDERBAR
235A : ⍚   #\APL_FUNCTIONAL_SYMBOL_DIAMOND_UNDERBAR
235B : ⍛   #\APL_FUNCTIONAL_SYMBOL_JOT_UNDERBAR
235C : ⍜   #\APL_FUNCTIONAL_SYMBOL_CIRCLE_UNDERBAR
235D : ⍝   #\APL_FUNCTIONAL_SYMBOL_UP_SHOE_JOT
235E : ⍞   #\APL_FUNCTIONAL_SYMBOL_QUOTE_QUAD
235F : ⍟   #\APL_FUNCTIONAL_SYMBOL_CIRCLE_STAR
2360 : ⍠   #\APL_FUNCTIONAL_SYMBOL_QUAD_COLON
2361 : ⍡   #\APL_FUNCTIONAL_SYMBOL_UP_TACK_DIAERESIS
2362 : ⍢   #\APL_FUNCTIONAL_SYMBOL_DEL_DIAERESIS
2363 : ⍣   #\APL_FUNCTIONAL_SYMBOL_STAR_DIAERESIS
2364 : ⍤   #\APL_FUNCTIONAL_SYMBOL_JOT_DIAERESIS
2365 : ⍥   #\APL_FUNCTIONAL_SYMBOL_CIRCLE_DIAERESIS
2366 : ⍦   #\APL_FUNCTIONAL_SYMBOL_DOWN_SHOE_STILE
2367 : ⍧   #\APL_FUNCTIONAL_SYMBOL_LEFT_SHOE_STILE
2368 : ⍨   #\APL_FUNCTIONAL_SYMBOL_TILDE_DIAERESIS
2369 : ⍩   #\APL_FUNCTIONAL_SYMBOL_GREATER-THAN_DIAERESIS
236A : ⍪   #\APL_FUNCTIONAL_SYMBOL_COMMA_BAR
236B : ⍫   #\APL_FUNCTIONAL_SYMBOL_DEL_TILDE
236C : ⍬   #\APL_FUNCTIONAL_SYMBOL_ZILDE
236D : ⍭   #\APL_FUNCTIONAL_SYMBOL_STILE_TILDE
236E : ⍮   #\APL_FUNCTIONAL_SYMBOL_SEMICOLON_UNDERBAR
236F : ⍯   #\APL_FUNCTIONAL_SYMBOL_QUAD_NOT_EQUAL
2370 : ⍰   #\APL_FUNCTIONAL_SYMBOL_QUAD_QUESTION
2371 : ⍱   #\APL_FUNCTIONAL_SYMBOL_DOWN_CARET_TILDE
2372 : ⍲   #\APL_FUNCTIONAL_SYMBOL_UP_CARET_TILDE
2373 : ⍳   #\APL_FUNCTIONAL_SYMBOL_IOTA
2374 : ⍴   #\APL_FUNCTIONAL_SYMBOL_RHO
2375 : ⍵   #\APL_FUNCTIONAL_SYMBOL_OMEGA
2376 : ⍶   #\APL_FUNCTIONAL_SYMBOL_ALPHA_UNDERBAR
2377 : ⍷   #\APL_FUNCTIONAL_SYMBOL_EPSILON_UNDERBAR
2378 : ⍸   #\APL_FUNCTIONAL_SYMBOL_IOTA_UNDERBAR
2379 : ⍹   #\APL_FUNCTIONAL_SYMBOL_OMEGA_UNDERBAR
237A : ⍺   #\APL_FUNCTIONAL_SYMBOL_ALPHA
237B : ⍻   #\NOT_CHECK_MARK
237C : ⍼   #\RIGHT_ANGLE_WITH_DOWNWARDS_ZIGZAG_ARROW
237D : ⍽   #\SHOULDERED_OPEN_BOX
237E : ⍾   #\BELL_SYMBOL
237F : ⍿   #\VERTICAL_LINE_WITH_MIDDLE_DOT
2380 : ⎀   #\INSERTION_SYMBOL
2381 : ⎁   #\CONTINUOUS_UNDERLINE_SYMBOL
2382 : ⎂   #\DISCONTINUOUS_UNDERLINE_SYMBOL
2383 : ⎃   #\EMPHASIS_SYMBOL
2384 : ⎄   #\COMPOSITION_SYMBOL
2385 : ⎅   #\WHITE_SQUARE_WITH_CENTRE_VERTICAL_LINE
2386 : ⎆   #\ENTER_SYMBOL
2387 : ⎇   #\ALTERNATIVE_KEY_SYMBOL
2388 : ⎈   #\HELM_SYMBOL
2389 : ⎉   #\CIRCLED_HORIZONTAL_BAR_WITH_NOTCH
238A : ⎊   #\CIRCLED_TRIANGLE_DOWN
